id,listing_name,host_id,host_name,neighborhood,latitude,longitude,room_type,property_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,rating,cleaning_fee,service_fee,instant_bookable,last_review
183,Barry Ports Stay,8307,Emily,Harlem,40.85337,-74.08614,Private room,Loft,87,10,315,2.95,151,4.0,80,35,True,2026-03-30
184,Cynthia Lodge Stay,9907,Renee,Staten Island,40.817938,-73.704239,Hotel room,House,143,13,365,4.31,278,4.6,54,37,False,2025-10-27
185,Adrienne Gardens Stay,5602,Nicole,Staten Island,40.523436,-73.703387,Private room,Apartment,96,9,183,9.2,119,4.9,22,20,True,2025-12-28
186,Bradshaw Key Stay,3846,Alexander,Williamsburg,40.57044,-73.862992,Entire home/apt,House,414,13,377,8.37,302,3.1,55,14,True,2025-09-03
187,Lisa Rapid Stay,4811,Richard,Williamsburg,40.740665,-74.092029,Shared room,House,31,8,0,3.98,314,3.4,26,26,True,2025-11-29
188,Rogers Junctions Stay,9622,Jason,Manhattan,40.844268,-73.715776,Entire home/apt,House,420,6,360,11.3,202,4.2,53,24,False,2026-03-05
189,Billy Road Stay,6846,Dawn,Queens,40.589295,-73.86442,Hotel room,Villa,261,3,193,3.68,352,3.6,32,5,False,2025-07-27
190,Gonzales Flats Stay,3304,Alexandria,Manhattan,40.632467,-74.068877,Private room,Studio,96,6,163,2.01,45,4.6,52,33,True,2025-12-29
191,Alison Streets Stay,2770,Wayne,Bronx,40.788165,-74.080741,Private room,Villa,129,8,375,5.04,85,4.8,73,29,False,2025-08-07
192,Jennifer Estate Stay,2207,Kelly,Harlem,40.819678,-74.086635,Entire home/apt,Condo,415,1,163,3.13,53,3.1,31,29,True,2026-04-05
193,Dawn Place Stay,3703,Linda,Williamsburg,40.742927,-73.92632,Entire home/apt,Loft,424,1,51,3.97,97,3.8,80,39,False,2025-06-09
194,Oliver Glens Stay,9043,Darren,Staten Island,40.561436,-73.955668,Shared room,House,70,7,44,3.53,338,4.3,71,17,True,2026-04-30
195,Dalton Mall Stay,2892,James,Bronx,40.623341,-73.941013,Private room,Villa,60,8,458,7.93,46,4.3,59,16,False,2025-10-30
196,James Junctions Stay,5315,Gail,SoHo,40.590497,-73.992575,Private room,Condo,107,1,77,9.03,341,3.2,54,39,False,2025-07-16
197,Strickland Dam Stay,8779,James,Bronx,40.729086,-74.005743,Entire home/apt,Condo,387,5,40,4.74,365,3.1,76,14,True,2025-09-26
198,Eric Spring Stay,2283,Justin,Queens,40.895312,-73.925843,Private room,House,72,14,321,1.77,304,3.5,18,10,False,2025-08-02
199,Teresa Shores Stay,9561,Joshua,Harlem,40.812674,-74.054992,Shared room,Loft,21,3,75,6.8,298,4.5,22,11,True,2025-12-18
200,Perkins Meadows Stay,8750,Bradley,Williamsburg,40.514986,-73.989834,Shared room,Condo,82,3,316,7.3,355,3.8,60,26,True,2026-04-18
201,Cook Lakes Stay,5593,Kayla,Chelsea,40.837139,-73.756706,Shared room,Loft,58,11,50,11.67,116,3.3,66,25,False,2025-10-12
202,Gardner Bypass Stay,8937,Elizabeth,Upper East Side,40.803797,-73.753124,Entire home/apt,House,346,14,28,6.18,81,3.1,74,30,True,2025-08-18
203,Murray Via Stay,1541,Debra,Upper East Side,40.682579,-73.732788,Entire home/apt,House,218,12,101,3.29,237,4.0,25,6,True,2025-11-04
204,Lori Roads Stay,5237,Lauren,Chelsea,40.799584,-73.82446,Hotel room,House,121,5,14,4.64,83,4.7,37,19,True,2025-06-01
205,Gonzalez Spurs Stay,1145,John,Bronx,40.689639,-74.047074,Shared room,Villa,22,3,307,9.61,114,3.5,49,22,False,2025-11-02
206,Robin Course Stay,9530,Mary,SoHo,40.829724,-73.941139,Hotel room,Loft,253,2,3,6.14,339,4.9,57,40,False,2025-12-12
207,Kevin Ferry Stay,5536,Eric,Brooklyn,40.604459,-73.815562,Hotel room,Apartment,300,11,152,2.26,264,4.5,17,30,False,2025-05-30
208,Rebecca Greens Stay,7628,Justin,Queens,40.65531,-74.085872,Entire home/apt,Villa,374,12,292,9.79,175,4.5,38,39,False,2025-06-04
209,Alexander Corner Stay,8713,Scott,SoHo,40.551178,-73.996539,Shared room,House,57,13,286,9.16,93,4.9,52,10,True,2025-11-13
210,Brian Skyway Stay,5817,Sharon,Bronx,40.685504,-74.052887,Shared room,Condo,53,1,443,7.61,297,4.9,19,35,True,2025-08-30
211,Kimberly Branch Stay,3470,Mary,Brooklyn,40.554946,-74.019881,Hotel room,Studio,298,7,291,10.71,234,3.3,33,10,False,2025-11-24
212,Santos River Stay,4430,Andrea,Queens,40.804477,-74.032558,Shared room,Villa,77,13,81,5.87,45,3.3,65,32,False,2025-10-06
213,Christopher Island Stay,7112,Jodi,Chelsea,40.880027,-73.743197,Hotel room,Apartment,267,13,426,6.37,9,4.4,41,19,False,2025-12-05
214,Christopher Brooks Stay,1749,Michael,Queens,40.619281,-73.983669,Entire home/apt,Condo,377,12,266,7.16,172,3.9,27,26,False,2025-11-11
215,Ramirez Shores Stay,3149,Mark,Bronx,40.584476,-74.091235,Private room,Condo,98,9,86,1.48,364,4.3,14,29,False,2025-08-13
216,Charles Center Stay,2897,Kristen,Upper East Side,40.66671,-73.947898,Entire home/apt,Studio,144,9,129,5.69,78,3.4,11,24,False,2025-06-09
217,Lopez Causeway Stay,2718,Erica,Brooklyn,40.704634,-73.852921,Shared room,Studio,73,5,58,9.42,254,3.4,35,21,True,2025-11-11
218,Jose Pike Stay,8875,Jeffery,Harlem,40.632241,-74.098905,Shared room,House,83,11,45,10.88,293,4.3,29,10,True,2026-03-23
219,David Springs Stay,2635,David,Staten Island,40.825271,-73.750344,Private room,Condo,107,14,148,4.32,346,3.6,24,11,True,2026-05-09
220,Thomas Plain Stay,2522,Haley,Queens,40.649049,-73.962911,Private room,Loft,152,2,205,4.8,233,3.5,59,35,False,2025-06-15
221,Julie Ways Stay,7816,Stephanie,Queens,40.864491,-73.90693,Entire home/apt,House,476,10,347,5.26,312,3.8,55,6,True,2025-09-08
222,Moore Valleys Stay,6148,Richard,Chelsea,40.504944,-73.752667,Entire home/apt,Condo,345,9,392,8.92,289,3.4,53,38,True,2025-10-04
223,Karen Forest Stay,1894,Kelly,Bronx,40.504658,-73.726251,Hotel room,Loft,294,9,434,5.63,253,4.7,19,36,False,2026-01-10
224,Peters Courts Stay,7203,Jeffrey,SoHo,40.661311,-74.006,Shared room,Apartment,90,8,227,9.62,229,3.2,73,33,False,2026-03-14
225,Hector Estate Stay,9996,Megan,Chelsea,40.500068,-74.063642,Entire home/apt,Apartment,326,10,493,7.43,155,4.8,36,34,False,2025-11-08
226,Nicholas Club Stay,8414,Scott,Manhattan,40.545609,-73.796272,Private room,Condo,161,4,1,4.1,324,4.9,47,40,False,2025-05-19
227,Rodriguez Overpass Stay,5166,Michelle,Brooklyn,40.744341,-74.024983,Entire home/apt,House,372,14,201,2.59,97,4.4,23,31,True,2025-06-23
228,Thomas Shore Stay,1071,Brian,Upper East Side,40.712146,-74.080571,Entire home/apt,Condo,354,7,429,7.02,260,4.6,32,16,True,2026-03-21
229,Brown Crossing Stay,7518,Maurice,Harlem,40.885437,-73.711803,Shared room,Studio,51,8,412,1.6,211,4.2,75,24,False,2025-05-14
230,Alvarez Groves Stay,3173,Michael,Williamsburg,40.892534,-73.839965,Private room,House,114,3,257,6.51,326,3.6,24,27,False,2025-07-19
231,Patrick Brooks Stay,1209,Brittany,Upper East Side,40.709092,-74.089891,Hotel room,Villa,286,3,27,8.04,102,3.5,30,23,False,2026-02-28
232,Jesse Lock Stay,8415,Rebecca,Manhattan,40.540992,-73.752786,Shared room,House,65,12,287,10.38,331,4.1,40,37,False,2025-05-24
233,Victoria Vista Stay,1212,Douglas,Manhattan,40.797468,-74.018765,Hotel room,Condo,93,14,399,10.33,226,4.7,57,39,True,2026-02-03
234,Dominguez Lodge Stay,9418,Christine,Staten Island,40.547742,-74.083746,Hotel room,House,124,5,284,3.17,82,4.2,42,5,False,2025-09-17
235,Hodges Spring Stay,6866,Shaun,Queens,40.529152,-73.816927,Entire home/apt,House,285,9,112,11.48,266,3.1,74,15,False,2025-08-08
236,Dawn Mission Stay,6437,Katrina,Williamsburg,40.632427,-73.98257,Hotel room,Apartment,249,13,316,6.37,287,4.6,11,12,False,2025-09-27
237,Wanda Groves Stay,2857,Benjamin,Bronx,40.65435,-73.883905,Private room,Apartment,122,5,12,10.94,191,4.0,75,33,False,2026-04-21
238,Schroeder Inlet Stay,9814,Leslie,Staten Island,40.713282,-73.849227,Private room,Loft,61,4,343,7.55,109,4.7,64,11,True,2025-08-11
239,Kenneth Cliff Stay,6434,Jack,Harlem,40.515155,-74.070701,Entire home/apt,Villa,471,3,406,3.02,36,4.1,39,21,False,2025-10-27
240,Leslie Key Stay,2938,James,Chelsea,40.713934,-73.843431,Hotel room,Condo,252,10,32,9.07,299,3.1,19,27,True,2025-12-16
241,Robert Union Stay,1504,Joseph,Staten Island,40.689595,-73.886613,Entire home/apt,Loft,344,3,382,4.69,279,3.6,28,24,False,2026-05-08
242,Amanda Roads Stay,9970,Laura,Williamsburg,40.878792,-73.978124,Private room,Apartment,41,12,379,10.84,176,3.4,75,14,True,2026-02-08
243,Adam Isle Stay,9992,Nicholas,Bronx,40.684506,-73.880134,Shared room,House,26,5,343,0.81,50,3.4,72,26,False,2026-03-09
244,Jones Unions Stay,8960,Julie,Bronx,40.680258,-73.853463,Entire home/apt,Loft,437,5,355,7.01,289,4.1,50,32,True,2026-05-11
245,Nelson Village Stay,6889,Martin,SoHo,40.553722,-73.806811,Private room,House,151,8,236,5.34,156,4.0,23,16,True,2025-12-21
246,Mcdonald Crescent Stay,9309,Kathy,Queens,40.752651,-73.774943,Private room,Loft,59,10,207,9.23,108,4.8,80,21,False,2025-06-13
247,Doyle Crescent Stay,9210,Kevin,Queens,40.704165,-73.941286,Shared room,Condo,37,9,5,7.95,314,4.4,75,13,False,2026-02-21
248,Anthony Squares Stay,4585,Stacy,Queens,40.804589,-74.0073,Private room,Villa,163,5,189,2.81,342,3.4,56,29,False,2025-09-23
249,Tanner Lodge Stay,5480,Tamara,Manhattan,40.833949,-73.994674,Entire home/apt,Villa,285,9,291,2.09,334,3.8,19,38,False,2025-11-02
250,Dustin Shore Stay,1108,Reginald,Bronx,40.700735,-74.044413,Hotel room,Loft,234,3,117,0.93,329,3.6,29,16,True,2025-11-09
251,Perez Walk Stay,2856,Danny,Upper East Side,40.692607,-73.908474,Entire home/apt,Villa,237,4,302,1.93,210,3.0,15,13,True,2026-03-06
252,Adam Light Stay,3949,Sarah,Williamsburg,40.706656,-73.937817,Entire home/apt,Studio,195,10,326,0.22,338,4.6,20,18,False,2025-07-07
253,Hodges Vista Stay,3979,Mark,Chelsea,40.749285,-73.895678,Hotel room,House,283,3,370,8.23,232,4.2,18,19,False,2025-10-28
254,Heather Junctions Stay,7877,Franklin,Queens,40.830606,-73.857796,Entire home/apt,Apartment,223,3,243,10.82,307,3.1,78,37,True,2026-03-27
255,David Gateway Stay,7892,Connor,Chelsea,40.648151,-74.082625,Private room,Studio,40,9,219,2.75,246,4.6,58,27,True,2025-10-08
256,Richard Street Stay,9908,Brittany,Queens,40.663459,-74.024392,Shared room,Condo,56,12,380,9.47,295,4.0,76,5,False,2025-06-12
257,Daniel Square Stay,5155,Jon,Bronx,40.604521,-73.885558,Shared room,Condo,39,10,187,7.34,348,3.8,36,31,False,2026-02-11
258,Wiggins Fork Stay,3262,Barbara,SoHo,40.842,-73.836287,Hotel room,Loft,268,12,117,5.36,358,4.9,22,18,False,2025-11-21
259,Alex Locks Stay,3381,Caitlyn,Williamsburg,40.688667,-73.859902,Entire home/apt,House,319,2,32,3.16,189,3.2,14,29,False,2025-07-03
260,Beth Walks Stay,9099,Brandon,Williamsburg,40.675589,-74.019317,Shared room,Villa,42,11,476,9.65,146,3.4,75,38,True,2025-07-03
261,Brent Greens Stay,5520,Glenn,Queens,40.811869,-73.958749,Entire home/apt,Loft,242,7,207,7.03,265,3.0,18,10,False,2025-07-31
262,Raven Glens Stay,7618,Misty,Upper East Side,40.729963,-73.995557,Shared room,Loft,44,7,259,1.28,37,4.0,53,12,False,2025-08-11
263,Montgomery Harbors Stay,4985,Tiffany,Upper East Side,40.802989,-73.715505,Shared room,Villa,81,8,348,5.53,300,4.7,71,12,False,2026-04-09
264,Joanna Corners Stay,6785,Christina,Harlem,40.706602,-74.096111,Private room,Villa,98,14,134,2.98,47,3.8,53,9,True,2025-09-12
265,Walker Curve Stay,4115,Leah,SoHo,40.6996,-74.020133,Shared room,House,43,12,123,10.47,105,3.5,41,27,True,2026-03-20
266,Christopher Vista Stay,9871,Rachel,Brooklyn,40.883197,-73.760796,Entire home/apt,Villa,459,6,317,3.79,294,4.7,72,16,False,2025-10-22
267,Sanders Walks Stay,1533,James,Bronx,40.70099,-73.942513,Private room,Apartment,148,11,397,2.1,61,4.4,68,25,True,2026-05-07
268,Woods Trail Stay,5254,Whitney,Bronx,40.574861,-73.99486,Hotel room,Studio,236,5,241,11.5,175,3.7,73,32,True,2025-10-11
269,Shawn Wells Stay,3148,Mark,SoHo,40.891709,-73.825595,Shared room,Condo,43,14,51,8.65,120,4.1,58,17,True,2026-02-26
270,Rodriguez Fork Stay,9470,Amanda,Chelsea,40.713593,-73.973709,Entire home/apt,House,335,8,153,3.01,290,3.1,22,15,True,2026-01-23
271,Frederick Inlet Stay,6914,Matthew,Staten Island,40.644123,-73.877003,Hotel room,Villa,146,13,131,4.13,210,3.2,35,39,True,2025-12-19
272,Brady Rapid Stay,7243,Michael,SoHo,40.745466,-73.914499,Shared room,Villa,77,3,444,2.01,172,3.8,61,9,True,2026-02-20
273,Lewis Valleys Stay,7479,Michael,SoHo,40.608499,-73.922041,Private room,Loft,114,14,480,4.36,300,4.0,67,31,True,2026-02-08
274,Henson Ways Stay,3734,Ashley,Manhattan,40.658818,-74.061779,Private room,Villa,104,8,280,0.65,203,4.0,20,11,False,2025-07-01
275,Sandra Stream Stay,5655,Sean,Queens,40.677264,-74.049435,Entire home/apt,Villa,319,9,429,2.05,17,4.3,51,35,False,2025-08-10
276,Richardson Key Stay,8480,Allen,Staten Island,40.752419,-73.84566,Hotel room,House,231,10,222,6.28,327,4.1,54,35,True,2026-03-29
277,Carr Corners Stay,1172,Julie,Chelsea,40.500037,-73.773848,Shared room,Loft,39,14,69,4.13,240,4.1,72,35,False,2026-05-09
278,Rangel Orchard Stay,4089,Nicholas,Harlem,40.664694,-73.875778,Shared room,Studio,90,7,127,1.96,330,3.8,58,19,False,2026-04-03
279,Alec Views Stay,9715,Donald,Harlem,40.823523,-73.934838,Private room,Studio,109,14,35,2.19,148,3.2,68,33,False,2025-05-20
280,Brandi Brook Stay,9764,Michael,Upper East Side,40.508852,-73.711067,Hotel room,House,92,5,137,1.5,224,4.5,39,10,True,2026-05-06
281,Miller Village Stay,8597,Holly,Chelsea,40.778774,-74.087305,Private room,Loft,119,2,431,9.01,74,3.1,60,9,False,2026-02-10
282,Warner Parkway Stay,8257,Chris,Bronx,40.598865,-73.702186,Shared room,Condo,51,4,235,8.82,48,4.0,36,35,False,2025-05-30
283,Ashley Harbors Stay,3001,Patricia,Staten Island,40.601325,-73.844592,Shared room,House,90,4,184,10.65,341,3.4,24,20,False,2025-11-28
284,Matthew Street Stay,4982,Donald,Manhattan,40.503572,-74.083203,Private room,Loft,70,13,353,5.7,305,3.3,21,20,True,2025-08-31
285,Hooper Extension Stay,3521,Robert,Brooklyn,40.780531,-73.783414,Shared room,Villa,65,3,249,2.79,285,4.6,54,33,True,2026-05-03
286,Laura Drive Stay,8168,Patrick,Harlem,40.72361,-73.882906,Shared room,Villa,25,8,97,6.8,278,3.7,69,22,True,2026-04-08
287,Walton Port Stay,8439,Steven,Williamsburg,40.500288,-73.84479,Private room,Condo,107,7,375,2.23,9,4.2,56,20,False,2026-04-11
288,James Locks Stay,5638,Andrew,Williamsburg,40.62904,-73.843638,Hotel room,House,119,2,49,6.28,34,3.1,26,16,True,2026-01-30
289,Larson Prairie Stay,9026,Erin,Brooklyn,40.710329,-73.819474,Hotel room,House,248,5,25,4.4,310,4.4,11,18,False,2026-04-03
290,Moore Hill Stay,1955,Hunter,Chelsea,40.829457,-73.993674,Entire home/apt,Loft,405,1,375,0.84,155,3.2,37,38,True,2026-03-23
291,Henderson Estates Stay,3931,John,Bronx,40.723369,-73.876743,Hotel room,House,225,12,54,9.2,295,3.7,68,32,True,2026-02-17
292,Scott Terrace Stay,8258,Luke,Queens,40.873408,-73.739006,Hotel room,Studio,233,9,166,10.14,211,4.5,65,25,True,2025-07-29
293,William Cliffs Stay,8331,Anne,Williamsburg,40.88393,-74.099922,Private room,Condo,105,1,145,7.15,265,3.3,48,5,False,2026-01-20
294,Sandra Walk Stay,3534,Tiffany,Bronx,40.537715,-73.915852,Shared room,Apartment,90,3,70,3.18,298,3.5,42,24,True,2025-07-25
295,Richard Valleys Stay,8999,Morgan,Harlem,40.830282,-73.824162,Private room,Villa,123,10,419,10.89,304,4.3,14,29,True,2026-04-15
296,Benjamin Plains Stay,1187,Lori,SoHo,40.753555,-73.847123,Shared room,Condo,49,1,156,6.29,163,4.1,29,25,True,2026-02-24
297,Bell Brooks Stay,8076,Matthew,Manhattan,40.615913,-73.942271,Hotel room,Condo,136,3,172,0.99,292,4.5,80,30,False,2026-03-31
298,Alan Plaza Stay,4245,Adrian,Harlem,40.695144,-73.839101,Hotel room,Villa,223,4,287,7.39,268,3.5,19,22,False,2025-11-29
299,Kristen Stravenue Stay,6706,Yolanda,Upper East Side,40.576196,-73.96219,Entire home/apt,Apartment,463,11,12,9.24,86,5.0,66,14,False,2026-04-21
300,David Key Stay,1893,Jonathan,Bronx,40.597219,-73.851599,Private room,Villa,79,3,444,9.99,147,3.0,24,24,False,2025-09-14
301,Young Street Stay,9952,John,Manhattan,40.709306,-73.996537,Shared room,House,47,8,318,8.76,72,4.4,12,29,True,2026-01-03
302,Walker Path Stay,1136,Raymond,Queens,40.526639,-73.835851,Entire home/apt,Loft,222,11,436,10.95,184,4.7,12,23,False,2026-01-15
303,Samuel Terrace Stay,4258,Marc,Harlem,40.70026,-73.916805,Entire home/apt,Loft,368,12,11,0.48,271,3.6,72,30,True,2026-05-04
304,Diana Shoal Stay,5519,Samantha,SoHo,40.824757,-73.849683,Shared room,Loft,50,7,455,12.0,15,4.9,45,19,True,2025-11-20
305,Williamson Ports Stay,4726,Greg,Harlem,40.666933,-73.870841,Private room,Apartment,137,7,496,3.75,309,3.7,79,13,True,2025-06-13
306,Andrew Forest Stay,3378,Adam,Queens,40.762493,-73.874062,Private room,House,174,3,162,0.81,272,4.9,25,16,False,2026-02-28
307,Barrett Mills Stay,5485,Dwayne,Manhattan,40.560783,-74.024827,Shared room,Condo,76,3,94,0.31,313,4.2,39,19,True,2025-05-27
308,Garcia Crescent Stay,8680,Joshua,Manhattan,40.784808,-73.950416,Shared room,Apartment,37,14,198,5.9,70,3.3,38,7,False,2026-05-06
309,Sabrina Crossroad Stay,3901,David,Staten Island,40.870841,-73.705749,Hotel room,House,96,14,315,5.88,166,4.7,41,32,False,2026-04-22
310,Jasmine Drive Stay,1630,Wesley,Upper East Side,40.70826,-73.919356,Hotel room,Villa,214,14,449,0.51,125,4.0,60,7,False,2025-08-22
311,Jones Ford Stay,5684,Ashley,Manhattan,40.684539,-73.931015,Private room,Loft,141,10,470,0.65,264,4.8,69,33,True,2025-08-30
312,Patterson Villages Stay,7775,Chad,Brooklyn,40.629384,-74.090035,Private room,Studio,179,8,302,10.76,103,4.8,21,21,False,2025-05-24
313,Ryan Forks Stay,9582,Christina,Queens,40.782912,-73.80925,Entire home/apt,Apartment,178,9,313,11.4,193,4.1,15,15,False,2025-07-28
314,Christopher Course Stay,6071,Scott,Queens,40.792065,-73.715614,Private room,House,53,5,320,2.17,67,4.9,10,21,True,2025-09-21
315,Miller Camp Stay,8794,Samuel,Chelsea,40.681495,-73.92325,Hotel room,Studio,135,10,307,0.08,280,3.6,36,8,True,2026-02-27
316,Shepherd Pass Stay,2436,Joseph,Manhattan,40.519613,-73.933217,Shared room,Apartment,58,3,82,8.07,312,4.3,32,34,False,2026-04-25
317,Wilson Shores Stay,8001,Brandon,Brooklyn,40.837324,-74.07403,Shared room,Loft,28,8,68,1.46,140,3.7,62,38,True,2025-05-22
318,Bobby Court Stay,5705,Travis,Bronx,40.670821,-73.760881,Entire home/apt,Apartment,412,5,269,6.9,319,3.7,26,36,False,2025-09-03
319,Johnny Viaduct Stay,1392,James,Queens,40.685954,-73.781307,Private room,Villa,89,12,434,2.49,315,5.0,62,7,False,2025-11-15
320,Palmer Common Stay,2111,Amanda,Williamsburg,40.623109,-73.897324,Private room,Apartment,91,6,392,0.07,351,3.7,60,6,True,2026-02-03
321,Williams Prairie Stay,3224,Shannon,SoHo,40.692598,-73.84912,Shared room,Villa,24,14,274,10.75,236,4.6,62,8,False,2025-07-28
322,Burke Ways Stay,3446,Theresa,SoHo,40.612184,-74.087531,Entire home/apt,House,415,7,320,6.41,84,4.1,59,16,True,2025-12-07
323,Mcclain Center Stay,7088,Amanda,SoHo,40.680763,-73.719709,Entire home/apt,Loft,331,4,268,3.63,57,3.7,14,17,True,2025-09-28
324,Allen Station Stay,8921,Melissa,Williamsburg,40.792976,-73.890549,Entire home/apt,Condo,376,13,167,1.72,50,4.6,76,13,True,2026-04-25
325,Russell Loaf Stay,1721,Laurie,Chelsea,40.774821,-73.862285,Hotel room,Villa,159,2,170,5.6,23,3.2,49,6,False,2025-06-20
326,Donald River Stay,6228,Joel,Bronx,40.809115,-73.83155,Shared room,House,55,5,76,1.89,58,3.0,75,11,True,2025-08-09
327,Veronica Island Stay,2167,Tina,SoHo,40.624551,-73.743103,Shared room,Loft,51,9,227,0.61,14,3.9,16,11,False,2026-04-16
328,Stevens Trace Stay,6444,Henry,Brooklyn,40.826977,-73.814841,Hotel room,Condo,159,11,414,6.4,238,4.1,21,34,True,2025-09-22
329,Jennifer Manors Stay,5227,Nathan,Staten Island,40.865145,-73.943169,Hotel room,Condo,300,12,469,7.98,166,3.9,13,9,False,2026-03-17
330,Perez Cliffs Stay,3087,Brenda,SoHo,40.70318,-73.937726,Hotel room,Condo,234,12,407,1.28,284,4.3,48,39,False,2025-10-20
331,Kirby Club Stay,8903,David,Upper East Side,40.653527,-73.963714,Hotel room,House,120,14,355,7.09,222,4.1,53,39,True,2026-02-14
332,Burns Valley Stay,2599,Christopher,Brooklyn,40.828809,-74.02953,Hotel room,Apartment,222,7,35,7.18,350,4.6,58,25,False,2025-06-17
333,Dickerson Road Stay,3444,Dennis,Manhattan,40.68119,-73.983399,Entire home/apt,House,191,10,295,5.37,105,4.4,50,24,False,2025-10-03
334,Michael Glen Stay,3089,Michael,SoHo,40.841002,-74.075036,Entire home/apt,Studio,124,9,495,0.64,360,4.1,55,12,False,2026-04-28
335,Terrence Port Stay,7271,Troy,Bronx,40.662413,-73.925924,Hotel room,Villa,262,4,339,2.08,71,3.4,59,28,False,2026-02-24
336,Joshua Isle Stay,8974,James,Staten Island,40.763171,-73.71001,Private room,House,58,3,43,1.65,212,4.7,64,16,False,2025-08-26
337,Pamela Village Stay,1121,James,Harlem,40.731175,-73.761278,Hotel room,Condo,188,4,364,6.02,210,4.9,56,7,True,2025-07-27
338,David Plains Stay,9624,Jennifer,Chelsea,40.893432,-73.706533,Shared room,Apartment,30,13,143,5.58,40,4.0,21,20,False,2025-06-25
339,Alex Ferry Stay,1176,Tracy,Brooklyn,40.687548,-73.894935,Shared room,Studio,88,8,293,8.81,215,3.7,47,23,True,2026-04-25
340,Timothy Parks Stay,8752,Kim,Upper East Side,40.731256,-73.870856,Shared room,Villa,27,11,149,9.71,319,3.1,72,10,True,2025-08-28
341,Blair Key Stay,5209,Antonio,Brooklyn,40.505681,-74.05538,Shared room,Loft,55,3,465,7.1,77,4.3,57,16,False,2025-05-20
342,Ellis Courts Stay,3376,Dustin,Bronx,40.738218,-73.77131,Hotel room,House,101,14,253,9.03,211,4.5,40,33,True,2026-01-26
343,Nelson Inlet Stay,3745,Brian,Upper East Side,40.685606,-73.909507,Shared room,Apartment,34,8,382,11.38,272,3.5,59,35,False,2026-02-28
344,Amanda Rapid Stay,6172,Joshua,Williamsburg,40.884705,-73.826849,Hotel room,Apartment,253,1,49,11.01,326,3.7,65,22,False,2025-12-26
345,Savannah Plains Stay,4961,Yvonne,Staten Island,40.793725,-73.86451,Entire home/apt,Loft,455,4,266,4.05,353,5.0,50,40,True,2025-06-03
346,Gray Points Stay,8306,Jonathan,Manhattan,40.640607,-73.8099,Entire home/apt,Apartment,330,5,98,0.41,317,3.2,37,12,True,2026-03-30
347,Lisa Street Stay,4018,Ivan,Upper East Side,40.601334,-73.913218,Private room,Condo,87,2,327,5.44,141,4.5,51,21,True,2026-04-06
348,Paul Mill Stay,5336,Sherri,Staten Island,40.571172,-74.072241,Entire home/apt,Condo,318,4,312,4.71,330,4.0,28,39,False,2026-01-22
